Update,Reward
1025,469.361328125
1026,641.3387451171875
1027,473.4438781738281
1028,618.4049072265625
1029,488.4149169921875
1030,473.8304443359375
1031,604.5469360351562
1032,605.6670532226562
1033,577.1412353515625
1034,466.0143737792969
1035,629.9373779296875
1036,447.5799560546875
1037,602.5235595703125
1038,603.72607421875
1039,463.65869140625
1040,624.0126953125
1041,598.5791625976562
1042,579.5762939453125
1043,491.5790710449219
1044,559.8960571289062
1045,588.5491943359375
1046,601.8997802734375
1047,590.9150390625
1048,445.56610107421875
1049,565.871337890625
1050,573.3087768554688
1051,582.1971435546875
1052,319.0574951171875
1053,602.6267700195312
1054,589.0242919921875
1055,545.3282470703125
1056,485.750244140625
1057,593.9168701171875
1058,568.618896484375
1059,575.2012939453125
1060,592.4907836914062
1061,591.9305419921875
1062,568.8799438476562
1063,612.4048461914062
1064,613.6685791015625
1065,564.2568359375
1066,485.0904541015625
1067,591.7760009765625
1068,401.5226135253906
1069,577.7818603515625
1070,603.167724609375
1071,620.907470703125
1072,591.5892333984375
1073,479.6268310546875
1074,597.3001708984375
1075,502.84197998046875
1076,355.6661376953125
1077,496.934326171875
1078,465.34039306640625
1079,583.8429565429688
1080,591.6390991210938
1081,577.6104736328125
1082,601.2339477539062
1083,493.85650634765625
1084,625.13720703125
1085,630.79150390625
1086,468.36541748046875
1087,594.60986328125
1088,604.0926513671875
1089,611.220458984375
1090,357.72735595703125
1091,613.7836303710938
1092,619.440673828125
1093,615.18359375
1094,636.2341918945312
1095,460.9045715332031
1096,486.4136962890625
1097,612.14306640625
1098,610.54296875
1099,610.08642578125
1100,608.8441772460938
1101,589.034423828125
1102,581.0125732421875
1103,367.9316101074219
1104,469.86602783203125
1105,622.84033203125
1106,203.82347106933594
1107,421.7321472167969
1108,608.6099853515625
1109,604.699951171875
1110,611.079345703125
1111,471.3990478515625
1112,633.2083740234375
1113,586.5780029296875
1114,595.1287231445312
1115,532.5257568359375
1116,579.5997314453125
1117,503.0678405761719
1118,585.540771484375
1119,619.1087646484375
1120,601.0679321289062
1121,597.0117797851562
1122,596.349609375
1123,628.93017578125
1124,359.3546142578125
1125,624.9095458984375
1126,481.31536865234375
1127,180.38124084472656
1128,474.48272705078125
1129,497.6562194824219
1130,630.2156982421875
1131,350.3438415527344
1132,604.4661865234375
1133,360.24786376953125
1134,601.121826171875
1135,611.9013671875
1136,585.3843994140625
1137,487.16302490234375
1138,618.4061279296875
1139,478.69586181640625
1140,604.6783447265625
1141,588.23291015625
1142,449.23553466796875
1143,602.6715087890625
1144,617.2970581054688
1145,638.8217163085938
1146,456.1080627441406
1147,559.3465576171875
1148,498.4024658203125
1149,610.3738403320312
1150,596.5865478515625
1151,591.3529052734375
1152,508.2304382324219
1153,388.0733642578125
1154,613.1926879882812
1155,457.0339660644531
1156,613.0650634765625
1157,474.64886474609375
1158,546.8994140625
1159,591.666748046875
1160,637.772216796875
1161,448.2023010253906
1162,598.1791381835938
1163,470.9593200683594
1164,613.3741455078125
1165,606.740966796875
1166,338.9447937011719
1167,614.518310546875
1168,574.5936279296875
1169,465.406005859375
1170,612.4102783203125
1171,492.98260498046875
1172,430.12567138671875
1173,606.35595703125
1174,589.4786376953125
1175,604.5499877929688
1176,336.5075988769531
1177,592.6527709960938
1178,487.087890625
1179,475.00732421875
1180,444.0946960449219
1181,478.0458984375
1182,342.9532470703125
1183,595.090087890625
1184,630.527587890625
1185,470.6562194824219
1186,511.7798767089844
1187,452.9518127441406
1188,587.22216796875
1189,512.1492309570312
1190,627.3689575195312
1191,591.671875
1192,470.75439453125
1193,597.4420776367188
1194,593.8199462890625
1195,591.3901977539062
1196,628.5007934570312
1197,628.6383666992188
1198,461.2081604003906
1199,619.4034423828125
1200,612.2906494140625
1201,596.8050537109375
1202,342.0919189453125
1203,622.5244140625
1204,455.1951904296875
1205,465.2153625488281
1206,335.4132385253906
1207,342.4278564453125
1208,597.3411865234375
1209,212.1968994140625
1210,603.0533447265625
1211,548.9102172851562
1212,460.9270935058594
1213,455.7684326171875
1214,609.035400390625
1215,613.0697021484375
1216,442.8306884765625
1217,484.1158142089844
1218,597.791015625
1219,167.45297241210938
1220,629.6356201171875
1221,491.1305236816406
1222,612.798095703125
1223,599.5938720703125
1224,607.562744140625
1225,630.276611328125
1226,605.3849487304688
1227,449.36138916015625
1228,606.4006958007812
